,OnlyDate,Geographic Zone,Product,Quantity Ordered,Year,Month,Day,DayOfWeek,Lag1,Lag7
3256,2019-08-04,Seattle (WA),AAA Batteries (4-pack),12,2019,8,4,6,2.0,5.0
3255,2019-08-04,San Francisco (CA),ThinkPad Laptop,1,2019,8,4,6,4.0,2.0
3257,2019-08-04,Seattle (WA),ThinkPad Laptop,1,2019,8,4,6,3.0,1.0
3254,2019-08-04,San Francisco (CA),AAA Batteries (4-pack),14,2019,8,4,6,11.0,13.0
3253,2019-08-04,Portland (OR),AAA Batteries (4-pack),2,2019,8,4,6,1.0,4.0
3252,2019-08-04,New York City (NY),ThinkPad Laptop,1,2019,8,4,6,2.0,3.0
3250,2019-08-04,Los Angeles (CA),ThinkPad Laptop,2,2019,8,4,6,1.0,1.0
3244,2019-08-04,Austin (TX),AAA Batteries (4-pack),7,2019,8,4,6,4.0,2.0
3248,2019-08-04,Dallas (TX),ThinkPad Laptop,1,2019,8,4,6,1.0,2.0
3247,2019-08-04,Dallas (TX),AAA Batteries (4-pack),5,2019,8,4,6,6.0,6.0
3246,2019-08-04,Boston (MA),ThinkPad Laptop,1,2019,8,4,6,1.0,2.0
3245,2019-08-04,Boston (MA),AAA Batteries (4-pack),10,2019,8,4,6,3.0,5.0
3243,2019-08-04,Atlanta (GA),ThinkPad Laptop,1,2019,8,4,6,2.0,1.0
3249,2019-08-04,Los Angeles (CA),AAA Batteries (4-pack),8,2019,8,4,6,9.0,12.0
3242,2019-08-04,Atlanta (GA),AAA Batteries (4-pack),6,2019,8,4,6,8.0,11.0
3266,2019-08-05,New York City (NY),AAA Batteries (4-pack),4,2019,8,5,0,8.0,13.0
3273,2019-08-05,Seattle (WA),ThinkPad Laptop,1,2019,8,5,0,1.0,1.0
3272,2019-08-05,Seattle (WA),AAA Batteries (4-pack),2,2019,8,5,0,12.0,4.0
3271,2019-08-05,San Francisco (CA),ThinkPad Laptop,6,2019,8,5,0,1.0,1.0
3270,2019-08-05,San Francisco (CA),AAA Batteries (4-pack),15,2019,8,5,0,14.0,25.0
3269,2019-08-05,Portland (OR),ThinkPad Laptop,1,2019,8,5,0,1.0,1.0
3268,2019-08-05,Portland (OR),AAA Batteries (4-pack),3,2019,8,5,0,2.0,10.0
3267,2019-08-05,New York City (NY),ThinkPad Laptop,1,2019,8,5,0,1.0,1.0
3265,2019-08-05,Los Angeles (CA),ThinkPad Laptop,1,2019,8,5,0,2.0,1.0
3263,2019-08-05,Dallas (TX),ThinkPad Laptop,1,2019,8,5,0,1.0,2.0
3262,2019-08-05,Dallas (TX),AAA Batteries (4-pack),8,2019,8,5,0,5.0,6.0
3261,2019-08-05,Boston (MA),ThinkPad Laptop,2,2019,8,5,0,1.0,1.0
3260,2019-08-05,Boston (MA),AAA Batteries (4-pack),7,2019,8,5,0,10.0,9.0
3259,2019-08-05,Austin (TX),AAA Batteries (4-pack),3,2019,8,5,0,7.0,2.0
3258,2019-08-05,Atlanta (GA),AAA Batteries (4-pack),5,2019,8,5,0,6.0,3.0
3264,2019-08-05,Los Angeles (CA),AAA Batteries (4-pack),11,2019,8,5,0,8.0,23.0
3288,2019-08-06,Seattle (WA),AAA Batteries (4-pack),8,2019,8,6,1,2.0,3.0
3287,2019-08-06,San Francisco (CA),ThinkPad Laptop,3,2019,8,6,1,6.0,3.0
3286,2019-08-06,San Francisco (CA),AAA Batteries (4-pack),16,2019,8,6,1,15.0,16.0
3285,2019-08-06,Portland (OR),AAA Batteries (4-pack),4,2019,8,6,1,3.0,2.0
3284,2019-08-06,Portland (ME),ThinkPad Laptop,1,2019,8,6,1,1.0,1.0
3283,2019-08-06,Portland (ME),AAA Batteries (4-pack),1,2019,8,6,1,7.0,1.0
3282,2019-08-06,New York City (NY),AAA Batteries (4-pack),12,2019,8,6,1,4.0,14.0
3289,2019-08-06,Seattle (WA),ThinkPad Laptop,2,2019,8,6,1,1.0,1.0
3280,2019-08-06,Los Angeles (CA),AAA Batteries (4-pack),11,2019,8,6,1,11.0,12.0
3279,2019-08-06,Dallas (TX),ThinkPad Laptop,1,2019,8,6,1,1.0,2.0
3278,2019-08-06,Dallas (TX),AAA Batteries (4-pack),3,2019,8,6,1,8.0,18.0
3277,2019-08-06,Boston (MA),ThinkPad Laptop,1,2019,8,6,1,2.0,2.0
3276,2019-08-06,Boston (MA),AAA Batteries (4-pack),6,2019,8,6,1,7.0,10.0
3275,2019-08-06,Austin (TX),AAA Batteries (4-pack),4,2019,8,6,1,3.0,3.0
3274,2019-08-06,Atlanta (GA),AAA Batteries (4-pack),4,2019,8,6,1,5.0,5.0
3281,2019-08-06,Los Angeles (CA),ThinkPad Laptop,1,2019,8,6,1,1.0,2.0
3305,2019-08-07,Seattle (WA),ThinkPad Laptop,1,2019,8,7,2,2.0,1.0
3304,2019-08-07,Seattle (WA),AAA Batteries (4-pack),13,2019,8,7,2,8.0,9.0
3303,2019-08-07,San Francisco (CA),ThinkPad Laptop,6,2019,8,7,2,3.0,6.0
3302,2019-08-07,San Francisco (CA),AAA Batteries (4-pack),12,2019,8,7,2,16.0,35.0
3301,2019-08-07,Portland (OR),AAA Batteries (4-pack),4,2019,8,7,2,4.0,7.0
3300,2019-08-07,New York City (NY),ThinkPad Laptop,2,2019,8,7,2,1.0,3.0
3299,2019-08-07,New York City (NY),AAA Batteries (4-pack),9,2019,8,7,2,12.0,11.0
3298,2019-08-07,Los Angeles (CA),ThinkPad Laptop,3,2019,8,7,2,1.0,3.0
3297,2019-08-07,Los Angeles (CA),AAA Batteries (4-pack),23,2019,8,7,2,11.0,9.0
3295,2019-08-07,Dallas (TX),AAA Batteries (4-pack),7,2019,8,7,2,3.0,11.0
3294,2019-08-07,Boston (MA),ThinkPad Laptop,1,2019,8,7,2,1.0,1.0
3293,2019-08-07,Boston (MA),AAA Batteries (4-pack),7,2019,8,7,2,6.0,6.0
3292,2019-08-07,Austin (TX),ThinkPad Laptop,1,2019,8,7,2,1.0,1.0
3291,2019-08-07,Austin (TX),AAA Batteries (4-pack),7,2019,8,7,2,4.0,6.0
3290,2019-08-07,Atlanta (GA),AAA Batteries (4-pack),5,2019,8,7,2,4.0,7.0
3296,2019-08-07,Dallas (TX),ThinkPad Laptop,1,2019,8,7,2,1.0,2.0
3315,2019-08-08,New York City (NY),ThinkPad Laptop,1,2019,8,8,3,2.0,1.0
3319,2019-08-08,San Francisco (CA),ThinkPad Laptop,1,2019,8,8,3,6.0,3.0
3318,2019-08-08,San Francisco (CA),AAA Batteries (4-pack),17,2019,8,8,3,12.0,21.0
3317,2019-08-08,Portland (OR),ThinkPad Laptop,1,2019,8,8,3,1.0,2.0
3316,2019-08-08,Portland (OR),AAA Batteries (4-pack),1,2019,8,8,3,4.0,2.0
3320,2019-08-08,Seattle (WA),AAA Batteries (4-pack),4,2019,8,8,3,13.0,20.0
3314,2019-08-08,New York City (NY),AAA Batteries (4-pack),11,2019,8,8,3,9.0,9.0
3310,2019-08-08,Boston (MA),AAA Batteries (4-pack),8,2019,8,8,3,7.0,19.0
3312,2019-08-08,Los Angeles (CA),AAA Batteries (4-pack),8,2019,8,8,3,23.0,6.0
3311,2019-08-08,Dallas (TX),AAA Batteries (4-pack),8,2019,8,8,3,7.0,6.0
3309,2019-08-08,Austin (TX),ThinkPad Laptop,1,2019,8,8,3,1.0,2.0
3308,2019-08-08,Austin (TX),AAA Batteries (4-pack),3,2019,8,8,3,7.0,5.0
3307,2019-08-08,Atlanta (GA),ThinkPad Laptop,1,2019,8,8,3,1.0,1.0
3306,2019-08-08,Atlanta (GA),AAA Batteries (4-pack),5,2019,8,8,3,5.0,2.0
3313,2019-08-08,Los Angeles (CA),ThinkPad Laptop,2,2019,8,8,3,3.0,2.0
3335,2019-08-09,Seattle (WA),ThinkPad Laptop,1,2019,8,9,4,1.0,1.0
3334,2019-08-09,Seattle (WA),AAA Batteries (4-pack),6,2019,8,9,4,4.0,4.0
3333,2019-08-09,San Francisco (CA),AAA Batteries (4-pack),12,2019,8,9,4,17.0,19.0
3332,2019-08-09,Portland (OR),ThinkPad Laptop,2,2019,8,9,4,1.0,1.0
3331,2019-08-09,Portland (OR),AAA Batteries (4-pack),2,2019,8,9,4,1.0,6.0
3330,2019-08-09,New York City (NY),ThinkPad Laptop,1,2019,8,9,4,1.0,2.0
3329,2019-08-09,New York City (NY),AAA Batteries (4-pack),10,2019,8,9,4,11.0,6.0
3328,2019-08-09,Los Angeles (CA),ThinkPad Laptop,2,2019,8,9,4,2.0,5.0
3327,2019-08-09,Los Angeles (CA),AAA Batteries (4-pack),7,2019,8,9,4,8.0,8.0
3326,2019-08-09,Dallas (TX),ThinkPad Laptop,1,2019,8,9,4,1.0,1.0
3325,2019-08-09,Dallas (TX),AAA Batteries (4-pack),6,2019,8,9,4,8.0,4.0
3324,2019-08-09,Boston (MA),AAA Batteries (4-pack),8,2019,8,9,4,8.0,3.0
3323,2019-08-09,Austin (TX),ThinkPad Laptop,1,2019,8,9,4,1.0,1.0
3322,2019-08-09,Austin (TX),AAA Batteries (4-pack),6,2019,8,9,4,3.0,1.0
3321,2019-08-09,Atlanta (GA),AAA Batteries (4-pack),1,2019,8,9,4,5.0,2.0
3349,2019-08-10,Seattle (WA),AAA Batteries (4-pack),8,2019,8,10,5,6.0,2.0
3348,2019-08-10,San Francisco (CA),ThinkPad Laptop,3,2019,8,10,5,1.0,2.0
3347,2019-08-10,San Francisco (CA),AAA Batteries (4-pack),16,2019,8,10,5,12.0,11.0
3346,2019-08-10,Portland (OR),AAA Batteries (4-pack),2,2019,8,10,5,2.0,1.0
3345,2019-08-10,Portland (ME),ThinkPad Laptop,1,2019,8,10,5,1.0,1.0
3344,2019-08-10,New York City (NY),AAA Batteries (4-pack),12,2019,8,10,5,10.0,7.0
3343,2019-08-10,Los Angeles (CA),ThinkPad Laptop,1,2019,8,10,5,2.0,1.0
3336,2019-08-10,Atlanta (GA),AAA Batteries (4-pack),4,2019,8,10,5,1.0,8.0
3341,2019-08-10,Dallas (TX),ThinkPad Laptop,1,2019,8,10,5,1.0,1.0
3340,2019-08-10,Dallas (TX),AAA Batteries (4-pack),1,2019,8,10,5,6.0,6.0
3339,2019-08-10,Boston (MA),AAA Batteries (4-pack),6,2019,8,10,5,8.0,3.0
3338,2019-08-10,Austin (TX),AAA Batteries (4-pack),2,2019,8,10,5,6.0,4.0
3337,2019-08-10,Atlanta (GA),ThinkPad Laptop,1,2019,8,10,5,1.0,1.0
3342,2019-08-10,Los Angeles (CA),AAA Batteries (4-pack),10,2019,8,10,5,7.0,9.0
3360,2019-08-11,New York City (NY),ThinkPad Laptop,1,2019,8,11,6,1.0,3.0
3367,2019-08-11,Seattle (WA),ThinkPad Laptop,3,2019,8,11,6,1.0,2.0
3366,2019-08-11,Seattle (WA),AAA Batteries (4-pack),2,2019,8,11,6,8.0,12.0
3365,2019-08-11,San Francisco (CA),ThinkPad Laptop,6,2019,8,11,6,3.0,4.0
3364,2019-08-11,San Francisco (CA),AAA Batteries (4-pack),20,2019,8,11,6,16.0,14.0
3363,2019-08-11,Portland (OR),ThinkPad Laptop,1,2019,8,11,6,2.0,1.0
3362,2019-08-11,Portland (OR),AAA Batteries (4-pack),3,2019,8,11,6,2.0,2.0
3361,2019-08-11,Portland (ME),ThinkPad Laptop,1,2019,8,11,6,1.0,1.0
3359,2019-08-11,New York City (NY),AAA Batteries (4-pack),4,2019,8,11,6,12.0,8.0
3358,2019-08-11,Los Angeles (CA),ThinkPad Laptop,2,2019,8,11,6,1.0,2.0
3357,2019-08-11,Los Angeles (CA),AAA Batteries (4-pack),8,2019,8,11,6,10.0,8.0
3356,2019-08-11,Dallas (TX),AAA Batteries (4-pack),7,2019,8,11,6,1.0,5.0
3355,2019-08-11,Boston (MA),ThinkPad Laptop,1,2019,8,11,6,1.0,2.0
3354,2019-08-11,Boston (MA),AAA Batteries (4-pack),4,2019,8,11,6,6.0,10.0
3353,2019-08-11,Austin (TX),ThinkPad Laptop,1,2019,8,11,6,1.0,1.0
3352,2019-08-11,Austin (TX),AAA Batteries (4-pack),5,2019,8,11,6,2.0,7.0
3351,2019-08-11,Atlanta (GA),ThinkPad Laptop,2,2019,8,11,6,1.0,1.0
3350,2019-08-11,Atlanta (GA),AAA Batteries (4-pack),9,2019,8,11,6,4.0,6.0
3380,2019-08-12,Seattle (WA),AAA Batteries (4-pack),1,2019,8,12,0,2.0,2.0
3379,2019-08-12,San Francisco (CA),ThinkPad Laptop,3,2019,8,12,0,6.0,1.0
3378,2019-08-12,San Francisco (CA),AAA Batteries (4-pack),28,2019,8,12,0,20.0,15.0
3377,2019-08-12,Portland (OR),AAA Batteries (4-pack),4,2019,8,12,0,3.0,3.0
3376,2019-08-12,New York City (NY),ThinkPad Laptop,1,2019,8,12,0,1.0,2.0
3375,2019-08-12,New York City (NY),AAA Batteries (4-pack),13,2019,8,12,0,4.0,4.0
3381,2019-08-12,Seattle (WA),ThinkPad Laptop,2,2019,8,12,0,3.0,3.0
3373,2019-08-12,Los Angeles (CA),AAA Batteries (4-pack),5,2019,8,12,0,8.0,11.0
3372,2019-08-12,Dallas (TX),AAA Batteries (4-pack),17,2019,8,12,0,7.0,8.0
3371,2019-08-12,Boston (MA),ThinkPad Laptop,2,2019,8,12,0,1.0,3.0
3370,2019-08-12,Boston (MA),AAA Batteries (4-pack),10,2019,8,12,0,4.0,7.0
3369,2019-08-12,Austin (TX),AAA Batteries (4-pack),5,2019,8,12,0,5.0,3.0
3368,2019-08-12,Atlanta (GA),AAA Batteries (4-pack),8,2019,8,12,0,9.0,5.0
3374,2019-08-12,Los Angeles (CA),ThinkPad Laptop,3,2019,8,12,0,2.0,1.0
3396,2019-08-13,Seattle (WA),AAA Batteries (4-pack),4,2019,8,13,1,1.0,8.0
3395,2019-08-13,San Francisco (CA),ThinkPad Laptop,4,2019,8,13,1,3.0,6.0
3394,2019-08-13,San Francisco (CA),AAA Batteries (4-pack),13,2019,8,13,1,28.0,16.0
3393,2019-08-13,Portland (OR),AAA Batteries (4-pack),17,2019,8,13,1,4.0,4.0
3392,2019-08-13,New York City (NY),ThinkPad Laptop,2,2019,8,13,1,1.0,1.0
3391,2019-08-13,New York City (NY),AAA Batteries (4-pack),5,2019,8,13,1,13.0,12.0
3390,2019-08-13,Los Angeles (CA),ThinkPad Laptop,1,2019,8,13,1,3.0,1.0
3388,2019-08-13,Dallas (TX),AAA Batteries (4-pack),1,2019,8,13,1,17.0,3.0
3387,2019-08-13,Boston (MA),ThinkPad Laptop,4,2019,8,13,1,2.0,1.0
3386,2019-08-13,Boston (MA),AAA Batteries (4-pack),6,2019,8,13,1,10.0,6.0
3385,2019-08-13,Austin (TX),ThinkPad Laptop,1,2019,8,13,1,1.0,1.0
3384,2019-08-13,Austin (TX),AAA Batteries (4-pack),4,2019,8,13,1,5.0,4.0
3383,2019-08-13,Atlanta (GA),ThinkPad Laptop,1,2019,8,13,1,2.0,1.0
3382,2019-08-13,Atlanta (GA),AAA Batteries (4-pack),5,2019,8,13,1,8.0,4.0
3389,2019-08-13,Los Angeles (CA),AAA Batteries (4-pack),22,2019,8,13,1,5.0,11.0
3404,2019-08-14,Portland (OR),AAA Batteries (4-pack),4,2019,8,14,2,17.0,4.0
3407,2019-08-14,Seattle (WA),AAA Batteries (4-pack),5,2019,8,14,2,4.0,13.0
3406,2019-08-14,San Francisco (CA),ThinkPad Laptop,7,2019,8,14,2,4.0,3.0
3408,2019-08-14,Seattle (WA),ThinkPad Laptop,1,2019,8,14,2,2.0,1.0
3405,2019-08-14,San Francisco (CA),AAA Batteries (4-pack),10,2019,8,14,2,13.0,12.0
3403,2019-08-14,Portland (ME),AAA Batteries (4-pack),3,2019,8,14,2,1.0,2.0
3399,2019-08-14,Boston (MA),AAA Batteries (4-pack),15,2019,8,14,2,6.0,7.0
3401,2019-08-14,Los Angeles (CA),AAA Batteries (4-pack),7,2019,8,14,2,22.0,23.0
3397,2019-08-14,Atlanta (GA),AAA Batteries (4-pack),7,2019,8,14,2,5.0,5.0
3402,2019-08-14,New York City (NY),AAA Batteries (4-pack),6,2019,8,14,2,5.0,9.0
3400,2019-08-14,Dallas (TX),AAA Batteries (4-pack),11,2019,8,14,2,1.0,7.0
3398,2019-08-14,Austin (TX),AAA Batteries (4-pack),4,2019,8,14,2,4.0,7.0
3422,2019-08-15,San Francisco (CA),AAA Batteries (4-pack),20,2019,8,15,3,10.0,17.0
3421,2019-08-15,Portland (OR),ThinkPad Laptop,1,2019,8,15,3,1.0,1.0
3420,2019-08-15,Portland (ME),ThinkPad Laptop,1,2019,8,15,3,1.0,1.0
3419,2019-08-15,Portland (ME),AAA Batteries (4-pack),1,2019,8,15,3,3.0,1.0
3418,2019-08-15,New York City (NY),ThinkPad Laptop,4,2019,8,15,3,2.0,1.0
3417,2019-08-15,New York City (NY),AAA Batteries (4-pack),2,2019,8,15,3,6.0,11.0
3416,2019-08-15,Los Angeles (CA),ThinkPad Laptop,4,2019,8,15,3,1.0,3.0
3423,2019-08-15,Seattle (WA),AAA Batteries (4-pack),4,2019,8,15,3,5.0,4.0
3414,2019-08-15,Dallas (TX),ThinkPad Laptop,1,2019,8,15,3,1.0,1.0
3413,2019-08-15,Dallas (TX),AAA Batteries (4-pack),6,2019,8,15,3,11.0,8.0
3412,2019-08-15,Boston (MA),AAA Batteries (4-pack),6,2019,8,15,3,15.0,8.0
3411,2019-08-15,Austin (TX),ThinkPad Laptop,3,2019,8,15,3,1.0,2.0
3410,2019-08-15,Austin (TX),AAA Batteries (4-pack),4,2019,8,15,3,4.0,3.0
3409,2019-08-15,Atlanta (GA),AAA Batteries (4-pack),7,2019,8,15,3,7.0,5.0
3415,2019-08-15,Los Angeles (CA),AAA Batteries (4-pack),10,2019,8,15,3,7.0,8.0
3436,2019-08-16,Seattle (WA),AAA Batteries (4-pack),9,2019,8,16,4,4.0,6.0
3435,2019-08-16,San Francisco (CA),ThinkPad Laptop,1,2019,8,16,4,7.0,6.0
3434,2019-08-16,San Francisco (CA),AAA Batteries (4-pack),14,2019,8,16,4,20.0,12.0
3433,2019-08-16,Portland (OR),AAA Batteries (4-pack),4,2019,8,16,4,4.0,1.0
3432,2019-08-16,New York City (NY),ThinkPad Laptop,3,2019,8,16,4,4.0,2.0
3431,2019-08-16,New York City (NY),AAA Batteries (4-pack),6,2019,8,16,4,2.0,10.0
3429,2019-08-16,Los Angeles (CA),AAA Batteries (4-pack),14,2019,8,16,4,10.0,7.0
3428,2019-08-16,Dallas (TX),ThinkPad Laptop,1,2019,8,16,4,1.0,1.0
3427,2019-08-16,Dallas (TX),AAA Batteries (4-pack),1,2019,8,16,4,6.0,6.0
3426,2019-08-16,Boston (MA),ThinkPad Laptop,1,2019,8,16,4,4.0,1.0
3425,2019-08-16,Boston (MA),AAA Batteries (4-pack),3,2019,8,16,4,6.0,8.0
3430,2019-08-16,Los Angeles (CA),ThinkPad Laptop,1,2019,8,16,4,4.0,2.0
3424,2019-08-16,Atlanta (GA),AAA Batteries (4-pack),5,2019,8,16,4,7.0,1.0
3450,2019-08-17,Seattle (WA),ThinkPad Laptop,2,2019,8,17,5,1.0,1.0
3445,2019-08-17,Portland (ME),AAA Batteries (4-pack),1,2019,8,17,5,1.0,1.0
3449,2019-08-17,Seattle (WA),AAA Batteries (4-pack),8,2019,8,17,5,9.0,8.0
3448,2019-08-17,San Francisco (CA),ThinkPad Laptop,1,2019,8,17,5,1.0,1.0
3447,2019-08-17,San Francisco (CA),AAA Batteries (4-pack),17,2019,8,17,5,14.0,16.0
3446,2019-08-17,Portland (OR),AAA Batteries (4-pack),4,2019,8,17,5,4.0,2.0
3444,2019-08-17,New York City (NY),AAA Batteries (4-pack),13,2019,8,17,5,6.0,12.0
3442,2019-08-17,Dallas (TX),AAA Batteries (4-pack),8,2019,8,17,5,1.0,1.0
3441,2019-08-17,Boston (MA),ThinkPad Laptop,2,2019,8,17,5,1.0,2.0
3440,2019-08-17,Boston (MA),AAA Batteries (4-pack),1,2019,8,17,5,3.0,6.0
3439,2019-08-17,Austin (TX),ThinkPad Laptop,2,2019,8,17,5,3.0,1.0
3438,2019-08-17,Austin (TX),AAA Batteries (4-pack),3,2019,8,17,5,4.0,6.0
3437,2019-08-17,Atlanta (GA),AAA Batteries (4-pack),5,2019,8,17,5,5.0,4.0
3443,2019-08-17,Los Angeles (CA),AAA Batteries (4-pack),4,2019,8,17,5,14.0,10.0
3462,2019-08-18,Seattle (WA),AAA Batteries (4-pack),4,2019,8,18,6,8.0,2.0
3461,2019-08-18,San Francisco (CA),ThinkPad Laptop,1,2019,8,18,6,1.0,3.0
3460,2019-08-18,San Francisco (CA),AAA Batteries (4-pack),21,2019,8,18,6,17.0,20.0
3459,2019-08-18,Portland (OR),ThinkPad Laptop,1,2019,8,18,6,1.0,1.0
3458,2019-08-18,Portland (OR),AAA Batteries (4-pack),4,2019,8,18,6,4.0,2.0
3457,2019-08-18,Portland (ME),ThinkPad Laptop,1,2019,8,18,6,1.0,1.0
3455,2019-08-18,Los Angeles (CA),AAA Batteries (4-pack),12,2019,8,18,6,4.0,8.0
3454,2019-08-18,Dallas (TX),AAA Batteries (4-pack),3,2019,8,18,6,8.0,7.0
3453,2019-08-18,Boston (MA),AAA Batteries (4-pack),3,2019,8,18,6,1.0,4.0
3452,2019-08-18,Austin (TX),AAA Batteries (4-pack),1,2019,8,18,6,3.0,2.0
3451,2019-08-18,Atlanta (GA),AAA Batteries (4-pack),5,2019,8,18,6,5.0,9.0
3456,2019-08-18,New York City (NY),AAA Batteries (4-pack),6,2019,8,18,6,13.0,4.0
3472,2019-08-19,New York City (NY),AAA Batteries (4-pack),6,2019,8,19,0,6.0,13.0
3477,2019-08-19,Seattle (WA),AAA Batteries (4-pack),4,2019,8,19,0,4.0,1.0
3478,2019-08-19,Seattle (WA),ThinkPad Laptop,1,2019,8,19,0,2.0,2.0
3476,2019-08-19,San Francisco (CA),ThinkPad Laptop,3,2019,8,19,0,1.0,6.0
3475,2019-08-19,San Francisco (CA),AAA Batteries (4-pack),15,2019,8,19,0,21.0,28.0
3474,2019-08-19,Portland (OR),AAA Batteries (4-pack),6,2019,8,19,0,4.0,3.0
3473,2019-08-19,New York City (NY),ThinkPad Laptop,2,2019,8,19,0,3.0,1.0
3471,2019-08-19,Los Angeles (CA),ThinkPad Laptop,1,2019,8,19,0,1.0,2.0
3464,2019-08-19,Atlanta (GA),ThinkPad Laptop,2,2019,8,19,0,1.0,2.0
3469,2019-08-19,Dallas (TX),ThinkPad Laptop,1,2019,8,19,0,1.0,1.0
3468,2019-08-19,Dallas (TX),AAA Batteries (4-pack),14,2019,8,19,0,3.0,17.0
3467,2019-08-19,Boston (MA),ThinkPad Laptop,1,2019,8,19,0,2.0,1.0
3466,2019-08-19,Boston (MA),AAA Batteries (4-pack),14,2019,8,19,0,3.0,10.0
3465,2019-08-19,Austin (TX),AAA Batteries (4-pack),10,2019,8,19,0,1.0,5.0
3463,2019-08-19,Atlanta (GA),AAA Batteries (4-pack),9,2019,8,19,0,5.0,8.0
3470,2019-08-19,Los Angeles (CA),AAA Batteries (4-pack),4,2019,8,19,0,12.0,5.0
3487,2019-08-20,New York City (NY),AAA Batteries (4-pack),2,2019,8,20,1,6.0,5.0
3491,2019-08-20,Seattle (WA),AAA Batteries (4-pack),2,2019,8,20,1,4.0,4.0
3490,2019-08-20,San Francisco (CA),ThinkPad Laptop,3,2019,8,20,1,3.0,3.0
3489,2019-08-20,San Francisco (CA),AAA Batteries (4-pack),6,2019,8,20,1,15.0,13.0
3488,2019-08-20,Portland (OR),AAA Batteries (4-pack),2,2019,8,20,1,6.0,4.0
3486,2019-08-20,Los Angeles (CA),ThinkPad Laptop,1,2019,8,20,1,1.0,1.0
3480,2019-08-20,Austin (TX),AAA Batteries (4-pack),9,2019,8,20,1,10.0,5.0
3484,2019-08-20,Dallas (TX),ThinkPad Laptop,1,2019,8,20,1,1.0,1.0
3483,2019-08-20,Dallas (TX),AAA Batteries (4-pack),8,2019,8,20,1,14.0,1.0
3482,2019-08-20,Boston (MA),ThinkPad Laptop,2,2019,8,20,1,1.0,1.0
3481,2019-08-20,Boston (MA),AAA Batteries (4-pack),10,2019,8,20,1,14.0,6.0
3485,2019-08-20,Los Angeles (CA),AAA Batteries (4-pack),8,2019,8,20,1,4.0,22.0
3479,2019-08-20,Atlanta (GA),AAA Batteries (4-pack),11,2019,8,20,1,9.0,5.0
3503,2019-08-21,Seattle (WA),AAA Batteries (4-pack),6,2019,8,21,2,2.0,5.0
3502,2019-08-21,San Francisco (CA),ThinkPad Laptop,2,2019,8,21,2,3.0,4.0
3501,2019-08-21,San Francisco (CA),AAA Batteries (4-pack),9,2019,8,21,2,6.0,10.0
3500,2019-08-21,Portland (OR),AAA Batteries (4-pack),1,2019,8,21,2,2.0,17.0
3499,2019-08-21,Portland (ME),AAA Batteries (4-pack),1,2019,8,21,2,1.0,5.0
3498,2019-08-21,New York City (NY),ThinkPad Laptop,2,2019,8,21,2,2.0,1.0
3496,2019-08-21,Los Angeles (CA),AAA Batteries (4-pack),13,2019,8,21,2,8.0,7.0
3495,2019-08-21,Dallas (TX),AAA Batteries (4-pack),3,2019,8,21,2,8.0,11.0
3494,2019-08-21,Boston (MA),AAA Batteries (4-pack),6,2019,8,21,2,10.0,15.0
3493,2019-08-21,Austin (TX),AAA Batteries (4-pack),5,2019,8,21,2,9.0,4.0
3492,2019-08-21,Atlanta (GA),AAA Batteries (4-pack),5,2019,8,21,2,11.0,7.0
3497,2019-08-21,New York City (NY),AAA Batteries (4-pack),11,2019,8,21,2,2.0,6.0
3513,2019-08-22,Portland (OR),AAA Batteries (4-pack),4,2019,8,22,3,1.0,4.0
3518,2019-08-22,Seattle (WA),ThinkPad Laptop,1,2019,8,22,3,1.0,1.0
3517,2019-08-22,Seattle (WA),AAA Batteries (4-pack),8,2019,8,22,3,6.0,4.0
3516,2019-08-22,San Francisco (CA),ThinkPad Laptop,1,2019,8,22,3,2.0,7.0
3515,2019-08-22,San Francisco (CA),AAA Batteries (4-pack),12,2019,8,22,3,9.0,20.0
3514,2019-08-22,Portland (OR),ThinkPad Laptop,1,2019,8,22,3,1.0,1.0
3512,2019-08-22,Portland (ME),AAA Batteries (4-pack),1,2019,8,22,3,1.0,1.0
3511,2019-08-22,New York City (NY),AAA Batteries (4-pack),7,2019,8,22,3,11.0,2.0
3510,2019-08-22,Los Angeles (CA),AAA Batteries (4-pack),9,2019,8,22,3,13.0,10.0
3509,2019-08-22,Dallas (TX),ThinkPad Laptop,3,2019,8,22,3,1.0,1.0
3508,2019-08-22,Dallas (TX),AAA Batteries (4-pack),10,2019,8,22,3,3.0,6.0
3507,2019-08-22,Boston (MA),ThinkPad Laptop,2,2019,8,22,3,2.0,1.0
3506,2019-08-22,Boston (MA),AAA Batteries (4-pack),4,2019,8,22,3,6.0,6.0
3505,2019-08-22,Austin (TX),AAA Batteries (4-pack),8,2019,8,22,3,5.0,4.0
3504,2019-08-22,Atlanta (GA),AAA Batteries (4-pack),2,2019,8,22,3,5.0,7.0
3529,2019-08-23,Seattle (WA),AAA Batteries (4-pack),5,2019,8,23,4,8.0,9.0
3528,2019-08-23,San Francisco (CA),AAA Batteries (4-pack),18,2019,8,23,4,12.0,14.0
3527,2019-08-23,Portland (OR),AAA Batteries (4-pack),3,2019,8,23,4,4.0,4.0
3526,2019-08-23,New York City (NY),AAA Batteries (4-pack),14,2019,8,23,4,7.0,6.0
3525,2019-08-23,Los Angeles (CA),AAA Batteries (4-pack),3,2019,8,23,4,9.0,14.0
3524,2019-08-23,Dallas (TX),ThinkPad Laptop,3,2019,8,23,4,3.0,1.0
